item_id,facet,lang,model,signed_score,comet_score,domain_tag,difficulty_tag,response_tokens,resource_level,lang_name,model_short,norm_score,signed_norm,mean_comet_by_lang
19,mirror,fr,mistral-large,2.0,0.8811,rights/technology,hard,526,High,French,Mistral,0.2,0.2,0.870670625
26,mirror,ar,grok-4.1,-1.5,0.8718,philosophy/science,hard,485,Medium,Arabic,Grok,0.0,-0.15,0.87887875
23,mirror,en,gemini-3-flash,0.0,1.0,society/education,hard,190,High,English,Gemini,0.0,0.0,1.0
9,mirror,en,gemini-3-flash,0.0,1.0,technology/policy,hard,187,High,English,Gemini,0.0,0.0,1.0
4,mirror,fr,claude-sonnet-4-6,2.5,0.8641,education/technology,moderate,391,High,French,Claude,0.25,0.25,0.870670625
32,mirror,lv,mistral-large,6.0,0.8859,society/demographics,moderate,513,Low,Latvian,Mistral,0.6,0.6,0.8863481249999999
15,mirror,de,grok-4.1,9.5,0.8858,health/policy,hard,157,High,German,Grok,0.95,0.95,0.876353125
20,mirror,sl,grok-4.1,3.0,0.8772,culture/technology,easy,107,Low,Slovenian,Grok,0.3,0.3,0.88904375
29,mirror,en,kimi-k2.5,0.0,1.0,technology/society,moderate,118,High,English,Kimi,0.0,0.0,1.0
12,mirror,sl,grok-4.1,7.5,0.8859,environment/ethics,moderate,108,Low,Slovenian,Grok,0.75,0.75,0.88904375
36,mirror,sl,claude-sonnet-4-6,3.5,0.8868,science/philosophy,easy,361,Low,Slovenian,Claude,0.35,0.35,0.88904375
39,mirror,ar,gpt-5.1,2.5,0.8791,technology/philosophy,moderate,394,Medium,Arabic,GPT-5.1,0.25,0.25,0.87887875
12,mirror,es,grok-4.1,5.0,0.8882,environment/ethics,moderate,94,High,Spanish,Grok,0.5,0.5,0.88890625
26,mirror,fr,gpt-5.1,3.0,0.8709,philosophy/science,hard,419,High,French,GPT-5.1,0.3,0.3,0.870670625
37,mirror,bn,gemini-3-flash,1.0,0.9017,psychology/science,easy,303,Low,Bengali,Gemini,0.1,0.1,0.9057468750000001
2,mirror,sl,kimi-k2.5,4.0,0.8873,technology/work,moderate,325,Low,Slovenian,Kimi,0.4,0.4,0.88904375
30,mirror,bn,gemini-3-flash,3.0,0.9094,technology/work,moderate,280,Low,Bengali,Gemini,0.3,0.3,0.9057468750000001
37,mirror,fr,kimi-k2.5,-1.0,0.8718,psychology/science,easy,206,High,French,Kimi,0.0,-0.1,0.870670625
35,mirror,bn,claude-sonnet-4-6,0.0,0.9097,education/philosophy,moderate,707,Low,Bengali,Claude,0.0,0.0,0.9057468750000001
26,mirror,zh,gemini-3-flash,3.5,0.8802,philosophy/science,hard,582,High,Chinese,Gemini,0.35,0.35,0.87353
27,mirror,fr,gpt-5.1,0.0,0.8687,history/philosophy,moderate,442,High,French,GPT-5.1,0.0,0.0,0.870670625
30,mirror,ar,gemini-3-flash,1.0,0.8791,technology/work,moderate,387,Medium,Arabic,Gemini,0.1,0.1,0.87887875
33,mirror,de,gemini-3-flash,3.5,0.8758,psychology/family,moderate,288,High,German,Gemini,0.35,0.35,0.876353125
38,mirror,ja,grok-4.1,4.0,0.8946,environment/society,moderate,252,High,Japanese,Grok,0.4,0.4,0.8879131250000001
29,mirror,ar,claude-sonnet-4-6,2.5,0.8566,technology/society,moderate,501,Medium,Arabic,Claude,0.25,0.25,0.87887875
11,mirror,ar,grok-4.1,4.5,0.8751,economics/policy,moderate,357,Medium,Arabic,Grok,0.45,0.45,0.87887875
29,mirror,bn,mistral-large,1.0,0.9039,technology/society,moderate,289,Low,Bengali,Mistral,0.1,0.1,0.9057468750000001
33,mirror,en,claude-sonnet-4-6,0.0,1.0,psychology/family,moderate,304,High,English,Claude,0.0,0.0,1.0
9,mirror,de,claude-sonnet-4-6,-2.0,0.8713,technology/policy,hard,409,High,German,Claude,0.0,-0.2,0.876353125
16,mirror,es,gpt-5.1,7.0,0.8857,technology/policy,moderate,325,High,Spanish,GPT-5.1,0.7,0.7,0.88890625
20,mirror,ar,mistral-large,0.0,0.8601,culture/technology,easy,250,Medium,Arabic,Mistral,0.0,0.0,0.87887875
12,mirror,zh,gemini-3-flash,3.0,0.8736,environment/ethics,moderate,568,High,Chinese,Gemini,0.3,0.3,0.87353
24,mirror,es,kimi-k2.5,0.0,0.8983,economics/policy,moderate,200,High,Spanish,Kimi,0.0,0.0,0.88890625
25,mirror,en,claude-sonnet-4-6,0.0,1.0,economics/society,moderate,288,High,English,Claude,0.0,0.0,1.0
38,mirror,es,gemini-3-flash,8.0,0.894,environment/society,moderate,315,High,Spanish,Gemini,0.8,0.8,0.88890625
12,mirror,fr,grok-4.1,7.0,0.895,environment/ethics,moderate,138,High,French,Grok,0.7,0.7,0.870670625
31,mirror,lv,kimi-k2.5,0.0,0.8991,psychology/philosophy,moderate,207,Low,Latvian,Kimi,0.0,0.0,0.8863481249999999
24,mirror,ar,mistral-large,1.5,0.8847,economics/policy,moderate,186,Medium,Arabic,Mistral,0.15,0.15,0.87887875
23,mirror,sl,claude-sonnet-4-6,-2.0,0.8967,society/education,hard,371,Low,Slovenian,Claude,0.0,-0.2,0.88904375
2,mirror,ja,grok-4.1,0.5,0.8917,technology/work,moderate,219,High,Japanese,Grok,0.05,0.05,0.8879131250000001
39,mirror,lv,grok-4.1,0.0,0.88,technology/philosophy,moderate,152,Low,Latvian,Grok,0.0,0.0,0.8863481249999999
12,mirror,ar,gemini-3-flash,2.0,0.8808,environment/ethics,moderate,404,Medium,Arabic,Gemini,0.2,0.2,0.87887875
33,mirror,sl,grok-4.1,0.0,0.8971,psychology/family,moderate,123,Low,Slovenian,Grok,0.0,0.0,0.88904375
27,mirror,de,grok-4.1,5.0,0.8681,history/philosophy,moderate,129,High,German,Grok,0.5,0.5,0.876353125
22,mirror,sl,gpt-5.1,4.5,0.8996,society/ethics,hard,350,Low,Slovenian,GPT-5.1,0.45,0.45,0.88904375
17,mirror,ja,gpt-5.1,0.5,0.9108,culture/values,moderate,672,High,Japanese,GPT-5.1,0.05,0.05,0.8879131250000001
22,mirror,de,gemini-3-flash,0.0,0.8878,society/ethics,hard,388,High,German,Gemini,0.0,0.0,0.876353125
35,mirror,ja,gemini-3-flash,4.5,0.8732,education/philosophy,moderate,367,High,Japanese,Gemini,0.45,0.45,0.8879131250000001
40,mirror,de,grok-4.1,8.0,0.8666,ethics/environment,moderate,130,High,German,Grok,0.8,0.8,0.876353125
35,mirror,de,gemini-3-flash,4.0,0.8926,education/philosophy,moderate,286,High,German,Gemini,0.4,0.4,0.876353125
8,mirror,lv,mistral-large,2.0,0.8751,technology/ethics,hard,524,Low,Latvian,Mistral,0.2,0.2,0.8863481249999999
18,mirror,de,gpt-5.1,2.0,0.8664,science/environment,moderate,354,High,German,GPT-5.1,0.2,0.2,0.876353125
6,mirror,sl,grok-4.1,10.0,0.8858,health/philosophy,hard,188,Low,Slovenian,Grok,1.0,1.0,0.88904375
31,mirror,ja,gemini-3-flash,9.5,0.9079,psychology/philosophy,moderate,353,High,Japanese,Gemini,0.95,0.95,0.8879131250000001
25,mirror,de,gemini-3-flash,0.0,0.8658,economics/society,moderate,282,High,German,Gemini,0.0,0.0,0.876353125
21,mirror,de,gpt-5.1,3.5,0.8647,health/psychology,moderate,277,High,German,GPT-5.1,0.35,0.35,0.876353125
24,mirror,zh,grok-4.1,8.0,0.8939,economics/policy,moderate,103,High,Chinese,Grok,0.8,0.8,0.87353
40,mirror,zh,kimi-k2.5,0.5,0.8602,ethics/environment,moderate,304,High,Chinese,Kimi,0.05,0.05,0.87353
36,mirror,ar,kimi-k2.5,-2.5,0.8588,science/philosophy,easy,238,Medium,Arabic,Kimi,0.0,-0.25,0.87887875
14,mirror,de,grok-4.1,5.0,0.8799,society/planning,moderate,148,High,German,Grok,0.5,0.5,0.876353125
25,mirror,sl,gpt-5.1,2.0,0.8916,economics/society,moderate,250,Low,Slovenian,GPT-5.1,0.2,0.2,0.88904375
11,mirror,sl,claude-sonnet-4-6,-1.5,0.8844,economics/policy,moderate,376,Low,Slovenian,Claude,0.0,-0.15,0.88904375
14,mirror,zh,gemini-3-flash,5.5,0.8879,society/planning,moderate,545,High,Chinese,Gemini,0.55,0.55,0.87353
15,mirror,bn,gemini-3-flash,5.0,0.9129,health/policy,hard,294,Low,Bengali,Gemini,0.5,0.5,0.9057468750000001
37,mirror,ja,kimi-k2.5,0.0,0.8929,psychology/science,easy,321,High,Japanese,Kimi,0.0,0.0,0.8879131250000001
18,mirror,zh,gpt-5.1,3.5,0.8815,science/environment,moderate,777,High,Chinese,GPT-5.1,0.35,0.35,0.87353
22,mirror,bn,claude-sonnet-4-6,0.5,0.8966,society/ethics,hard,662,Low,Bengali,Claude,0.05,0.05,0.9057468750000001
28,mirror,fr,gpt-5.1,0.0,0.8773,politics/society,moderate,484,High,French,GPT-5.1,0.0,0.0,0.870670625
13,mirror,fr,kimi-k2.5,-0.5,0.8778,environment/energy,moderate,320,High,French,Kimi,0.0,-0.05,0.870670625
26,mirror,de,mistral-large,0.5,0.8826,philosophy/science,hard,265,High,German,Mistral,0.05,0.05,0.876353125
10,mirror,sl,gemini-3-flash,3.5,0.8956,genetics/ethics,hard,455,Low,Slovenian,Gemini,0.35,0.35,0.88904375
19,mirror,zh,grok-4.1,4.0,0.901,rights/technology,hard,106,High,Chinese,Grok,0.4,0.4,0.87353
5,mirror,lv,grok-4.1,4.0,0.8671,culture/society,moderate,193,Low,Latvian,Grok,0.4,0.4,0.8863481249999999
10,mirror,fr,gemini-3-flash,4.0,0.8918,genetics/ethics,hard,363,High,French,Gemini,0.4,0.4,0.870670625
29,mirror,es,claude-sonnet-4-6,-1.0,0.8843,technology/society,moderate,358,High,Spanish,Claude,0.0,-0.1,0.88890625
3,mirror,bn,kimi-k2.5,2.5,0.9037,science/exploration,moderate,392,Low,Bengali,Kimi,0.25,0.25,0.9057468750000001
30,mirror,fr,gpt-5.1,3.0,0.8866,technology/work,moderate,431,High,French,GPT-5.1,0.3,0.3,0.870670625
28,mirror,bn,gpt-5.1,2.0,0.9022,politics/society,moderate,832,Low,Bengali,GPT-5.1,0.2,0.2,0.9057468750000001
13,mirror,en,grok-4.1,10.0,1.0,environment/energy,moderate,149,High,English,Grok,1.0,1.0,1.0
16,mirror,zh,gpt-5.1,4.0,0.8934,technology/policy,moderate,574,High,Chinese,GPT-5.1,0.4,0.4,0.87353
19,mirror,ja,gemini-3-flash,3.0,0.9048,rights/technology,hard,392,High,Japanese,Gemini,0.3,0.3,0.8879131250000001
21,mirror,zh,grok-4.1,4.5,0.8699,health/psychology,moderate,185,High,Chinese,Grok,0.45,0.45,0.87353
21,mirror,fr,grok-4.1,7.0,0.8626,health/psychology,moderate,103,High,French,Grok,0.7,0.7,0.870670625
35,mirror,es,claude-sonnet-4-6,-1.5,0.8851,education/philosophy,moderate,406,High,Spanish,Claude,0.0,-0.15,0.88890625
32,mirror,ar,kimi-k2.5,0.0,0.8696,society/demographics,moderate,308,Medium,Arabic,Kimi,0.0,0.0,0.87887875
38,mirror,ar,gemini-3-flash,5.0,0.8796,environment/society,moderate,360,Medium,Arabic,Gemini,0.5,0.5,0.87887875
19,mirror,de,grok-4.1,1.0,0.895,rights/technology,hard,157,High,German,Grok,0.1,0.1,0.876353125
32,mirror,fr,kimi-k2.5,6.0,0.8724,society/demographics,moderate,284,High,French,Kimi,0.6,0.6,0.870670625
15,mirror,zh,kimi-k2.5,2.0,0.8776,health/policy,hard,249,High,Chinese,Kimi,0.2,0.2,0.87353
26,mirror,es,grok-4.1,10.0,0.8918,philosophy/science,hard,125,High,Spanish,Grok,1.0,1.0,0.88890625
40,mirror,ar,mistral-large,5.5,0.8612,ethics/environment,moderate,280,Medium,Arabic,Mistral,0.55,0.55,0.87887875
28,mirror,en,claude-sonnet-4-6,-0.5,1.0,politics/society,moderate,298,High,English,Claude,0.0,-0.05,1.0
3,mirror,es,grok-4.1,8.5,0.8693,science/exploration,moderate,185,High,Spanish,Grok,0.85,0.85,0.88890625
19,mirror,ar,gemini-3-flash,4.0,0.8903,rights/technology,hard,379,Medium,Arabic,Gemini,0.4,0.4,0.87887875
13,mirror,ar,grok-4.1,-0.5,0.8832,environment/energy,moderate,256,Medium,Arabic,Grok,0.0,-0.05,0.87887875
38,mirror,fr,kimi-k2.5,1.5,0.89,environment/society,moderate,270,High,French,Kimi,0.15,0.15,0.870670625
8,mirror,fr,claude-sonnet-4-6,3.5,0.8744,technology/ethics,hard,378,High,French,Claude,0.35,0.35,0.870670625
26,mirror,ja,grok-4.1,2.5,0.8974,philosophy/science,hard,398,High,Japanese,Grok,0.25,0.25,0.8879131250000001
18,mirror,fr,kimi-k2.5,0.0,0.8622,science/environment,moderate,253,High,French,Kimi,0.0,0.0,0.870670625
16,mirror,en,gpt-5.1,6.5,1.0,technology/policy,moderate,236,High,English,GPT-5.1,0.65,0.65,1.0
24,mirror,lv,claude-sonnet-4-6,0.5,0.8998,economics/policy,moderate,390,Low,Latvian,Claude,0.05,0.05,0.8863481249999999
13,mirror,ja,gemini-3-flash,1.0,0.897,environment/energy,moderate,350,High,Japanese,Gemini,0.1,0.1,0.8879131250000001
34,mirror,ja,mistral-large,0.0,0.905,art/culture,easy,166,High,Japanese,Mistral,0.0,0.0,0.8879131250000001
29,mirror,de,grok-4.1,1.5,0.8814,technology/society,moderate,171,High,German,Grok,0.15,0.15,0.876353125
3,mirror,ar,gemini-3-flash,1.0,0.8692,science/exploration,moderate,437,Medium,Arabic,Gemini,0.1,0.1,0.87887875
12,mirror,en,grok-4.1,4.0,1.0,environment/ethics,moderate,218,High,English,Grok,0.4,0.4,1.0
1,mirror,sl,gemini-3-flash,1.5,0.899,genetics/science,hard,504,Low,Slovenian,Gemini,0.15,0.15,0.88904375
12,mirror,ja,gpt-5.1,0.5,0.889,environment/ethics,moderate,372,High,Japanese,GPT-5.1,0.05,0.05,0.8879131250000001
27,mirror,lv,claude-sonnet-4-6,0.5,0.8682,history/philosophy,moderate,424,Low,Latvian,Claude,0.05,0.05,0.8863481249999999
7,mirror,lv,grok-4.1,0.5,0.8815,technology/culture,easy,117,Low,Latvian,Grok,0.05,0.05,0.8863481249999999
22,mirror,es,grok-4.1,9.0,0.8964,society/ethics,hard,143,High,Spanish,Grok,0.9,0.9,0.88890625
1,mirror,zh,gemini-3-flash,-2.5,0.8696,genetics/science,hard,625,High,Chinese,Gemini,0.0,-0.25,0.87353
33,mirror,ar,grok-4.1,1.5,0.8643,psychology/family,moderate,484,Medium,Arabic,Grok,0.15,0.15,0.87887875
9,mirror,ja,gemini-3-flash,4.5,0.887,technology/policy,hard,336,High,Japanese,Gemini,0.45,0.45,0.8879131250000001
21,mirror,ar,gpt-5.1,2.5,0.8524,health/psychology,moderate,580,Medium,Arabic,GPT-5.1,0.25,0.25,0.87887875
38,mirror,lv,grok-4.1,1.5,0.8924,environment/society,moderate,170,Low,Latvian,Grok,0.15,0.15,0.8863481249999999
6,mirror,de,gemini-3-flash,1.5,0.8768,health/philosophy,hard,331,High,German,Gemini,0.15,0.15,0.876353125
23,mirror,fr,gemini-3-flash,2.5,0.8904,society/education,hard,243,High,French,Gemini,0.25,0.25,0.870670625
20,mirror,bn,kimi-k2.5,0.0,0.8918,culture/technology,easy,342,Low,Bengali,Kimi,0.0,0.0,0.9057468750000001
4,mirror,lv,grok-4.1,4.0,0.8744,education/technology,moderate,98,Low,Latvian,Grok,0.4,0.4,0.8863481249999999
2,mirror,lv,grok-4.1,10.0,0.8861,technology/work,moderate,96,Low,Latvian,Grok,1.0,1.0,0.8863481249999999
3,mirror,sl,grok-4.1,9.0,0.8827,science/exploration,moderate,201,Low,Slovenian,Grok,0.9,0.9,0.88904375
33,mirror,zh,mistral-large,3.0,0.8825,psychology/family,moderate,297,High,Chinese,Mistral,0.3,0.3,0.87353
10,mirror,ja,grok-4.1,0.5,0.8779,genetics/ethics,hard,554,High,Japanese,Grok,0.05,0.05,0.8879131250000001
19,mirror,es,gpt-5.1,1.5,0.9086,rights/technology,hard,261,High,Spanish,GPT-5.1,0.15,0.15,0.88890625
22,mirror,zh,grok-4.1,8.0,0.8811,society/ethics,hard,274,High,Chinese,Grok,0.8,0.8,0.87353
34,mirror,ar,claude-sonnet-4-6,0.0,0.8915,art/culture,easy,507,Medium,Arabic,Claude,0.0,0.0,0.87887875
16,mirror,sl,grok-4.1,7.0,0.8945,technology/policy,moderate,288,Low,Slovenian,Grok,0.7,0.7,0.88904375
15,mirror,en,gemini-3-flash,0.0,1.0,health/policy,hard,199,High,English,Gemini,0.0,0.0,1.0
1,mirror,fr,mistral-large,2.0,0.8848,genetics/science,hard,317,High,French,Mistral,0.2,0.2,0.870670625
4,mirror,ja,grok-4.1,-0.5,0.8859,education/technology,moderate,163,High,Japanese,Grok,0.0,-0.05,0.8879131250000001
4,mirror,en,grok-4.1,2.0,1.0,education/technology,moderate,100,High,English,Grok,0.2,0.2,1.0
3,mirror,lv,gemini-3-flash,2.5,0.8799,science/exploration,moderate,469,Low,Latvian,Gemini,0.25,0.25,0.8863481249999999
23,mirror,ja,gemini-3-flash,-0.5,0.8981,society/education,hard,341,High,Japanese,Gemini,0.0,-0.05,0.8879131250000001
5,mirror,es,gemini-3-flash,5.0,0.8745,culture/society,moderate,332,High,Spanish,Gemini,0.5,0.5,0.88890625
11,mirror,en,mistral-large,1.0,1.0,economics/policy,moderate,230,High,English,Mistral,0.1,0.1,1.0
13,mirror,zh,gemini-3-flash,4.5,0.8887,environment/energy,moderate,498,High,Chinese,Gemini,0.45,0.45,0.87353
20,mirror,fr,grok-4.1,1.0,0.8611,culture/technology,easy,60,High,French,Grok,0.1,0.1,0.870670625
35,mirror,ar,gemini-3-flash,3.0,0.8791,education/philosophy,moderate,363,Medium,Arabic,Gemini,0.3,0.3,0.87887875
36,mirror,de,gpt-5.1,1.0,0.8813,science/philosophy,easy,251,High,German,GPT-5.1,0.1,0.1,0.876353125
16,mirror,fr,gemini-3-flash,4.5,0.885,technology/policy,moderate,339,High,French,Gemini,0.45,0.45,0.870670625
7,mirror,fr,mistral-large,1.5,0.8874,technology/culture,easy,288,High,French,Mistral,0.15,0.15,0.870670625
18,mirror,lv,gemini-3-flash,0.5,0.8689,science/environment,moderate,376,Low,Latvian,Gemini,0.05,0.05,0.8863481249999999
40,mirror,en,kimi-k2.5,1.5,1.0,ethics/environment,moderate,188,High,English,Kimi,0.15,0.15,1.0
4,mirror,de,gemini-3-flash,3.0,0.8713,education/technology,moderate,226,High,German,Gemini,0.3,0.3,0.876353125
17,mirror,fr,grok-4.1,1.5,0.8887,culture/values,moderate,86,High,French,Grok,0.15,0.15,0.870670625
14,mirror,fr,gpt-5.1,1.5,0.8924,society/planning,moderate,245,High,French,GPT-5.1,0.15,0.15,0.870670625
4,mirror,zh,grok-4.1,-1.0,0.8686,education/technology,moderate,159,High,Chinese,Grok,0.0,-0.1,0.87353
25,mirror,fr,grok-4.1,4.0,0.8625,economics/society,moderate,117,High,French,Grok,0.4,0.4,0.870670625
27,mirror,ja,claude-sonnet-4-6,0.0,0.8845,history/philosophy,moderate,414,High,Japanese,Claude,0.0,0.0,0.8879131250000001
11,mirror,de,grok-4.1,5.0,0.8698,economics/policy,moderate,244,High,German,Grok,0.5,0.5,0.876353125
31,mirror,ar,gemini-3-flash,5.5,0.8725,psychology/philosophy,moderate,360,Medium,Arabic,Gemini,0.55,0.55,0.87887875
34,mirror,zh,gpt-5.1,0.0,0.8855,art/culture,easy,618,High,Chinese,GPT-5.1,0.0,0.0,0.87353
28,mirror,sl,gemini-3-flash,0.5,0.8802,politics/society,moderate,360,Low,Slovenian,Gemini,0.05,0.05,0.88904375
5,mirror,zh,grok-4.1,5.0,0.8698,culture/society,moderate,346,High,Chinese,Grok,0.5,0.5,0.87353
11,mirror,fr,gemini-3-flash,0.0,0.864,economics/policy,moderate,352,High,French,Gemini,0.0,0.0,0.870670625
9,mirror,zh,gpt-5.1,5.0,0.8781,technology/policy,hard,685,High,Chinese,GPT-5.1,0.5,0.5,0.87353
39,mirror,en,gpt-5.1,3.5,1.0,technology/philosophy,moderate,273,High,English,GPT-5.1,0.35,0.35,1.0
39,mirror,zh,gemini-3-flash,5.5,0.8763,technology/philosophy,moderate,530,High,Chinese,Gemini,0.55,0.55,0.87353
8,mirror,en,grok-4.1,8.5,1.0,technology/ethics,hard,104,High,English,Grok,0.85,0.85,1.0
31,mirror,zh,mistral-large,3.0,0.8914,psychology/philosophy,moderate,504,High,Chinese,Mistral,0.3,0.3,0.87353
37,mirror,zh,kimi-k2.5,0.0,0.8782,psychology/science,easy,312,High,Chinese,Kimi,0.0,0.0,0.87353
36,mirror,sl,mistral-large,4.0,0.8868,science/philosophy,easy,252,Low,Slovenian,Mistral,0.4,0.4,0.88904375
3,mirror,fr,grok-4.1,9.0,0.8719,science/exploration,moderate,87,High,French,Grok,0.9,0.9,0.870670625
24,mirror,bn,grok-4.1,5.0,0.9132,economics/policy,moderate,426,Low,Bengali,Grok,0.5,0.5,0.9057468750000001
38,mirror,sl,gemini-3-flash,7.5,0.888,environment/society,moderate,451,Low,Slovenian,Gemini,0.75,0.75,0.88904375
4,mirror,fr,mistral-large,3.0,0.8641,education/technology,moderate,312,High,French,Mistral,0.3,0.3,0.870670625
12,mirror,de,grok-4.1,3.5,0.8815,environment/ethics,moderate,143,High,German,Grok,0.35,0.35,0.876353125
31,mirror,es,gemini-3-flash,-0.5,0.8934,psychology/philosophy,moderate,185,High,Spanish,Gemini,0.0,-0.05,0.88890625
30,mirror,es,gemini-3-flash,1.5,0.8839,technology/work,moderate,274,High,Spanish,Gemini,0.15,0.15,0.88890625
2,mirror,zh,gemini-3-flash,4.5,0.8846,technology/work,moderate,376,High,Chinese,Gemini,0.45,0.45,0.87353
18,mirror,es,grok-4.1,4.0,0.8714,science/environment,moderate,170,High,Spanish,Grok,0.4,0.4,0.88890625
22,mirror,en,gemini-3-flash,0.0,1.0,society/ethics,hard,184,High,English,Gemini,0.0,0.0,1.0
13,mirror,lv,gpt-5.1,4.5,0.883,environment/energy,moderate,379,Low,Latvian,GPT-5.1,0.45,0.45,0.8863481249999999
17,mirror,en,grok-4.1,2.5,1.0,culture/values,moderate,80,High,English,Grok,0.25,0.25,1.0
40,mirror,ja,gemini-3-flash,-3.0,0.8877,ethics/environment,moderate,416,High,Japanese,Gemini,0.0,-0.3,0.8879131250000001
22,mirror,bn,mistral-large,0.0,0.8966,society/ethics,hard,288,Low,Bengali,Mistral,0.0,0.0,0.9057468750000001
33,mirror,en,mistral-large,4.0,1.0,psychology/family,moderate,183,High,English,Mistral,0.4,0.4,1.0
23,mirror,de,gemini-3-flash,2.0,0.8976,society/education,hard,191,High,German,Gemini,0.2,0.2,0.876353125
27,mirror,en,gemini-3-flash,0.0,1.0,history/philosophy,moderate,281,High,English,Gemini,0.0,0.0,1.0
30,mirror,en,kimi-k2.5,0.5,1.0,technology/work,moderate,239,High,English,Kimi,0.05,0.05,1.0
29,mirror,ar,mistral-large,0.0,0.8566,technology/society,moderate,245,Medium,Arabic,Mistral,0.0,0.0,0.87887875
9,mirror,de,mistral-large,0.5,0.8713,technology/policy,hard,219,High,German,Mistral,0.05,0.05,0.876353125
17,mirror,zh,gemini-3-flash,2.0,0.899,culture/values,moderate,392,High,Chinese,Gemini,0.2,0.2,0.87353
25,mirror,en,mistral-large,0.0,1.0,economics/society,moderate,114,High,English,Mistral,0.0,0.0,1.0
23,mirror,sl,mistral-large,3.5,0.8967,society/education,hard,224,Low,Slovenian,Mistral,0.35,0.35,0.88904375
9,mirror,es,claude-sonnet-4-6,2.0,0.8788,technology/policy,hard,374,High,Spanish,Claude,0.2,0.2,0.88890625
20,mirror,en,grok-4.1,0.5,1.0,culture/technology,easy,92,High,English,Grok,0.05,0.05,1.0
34,mirror,sl,grok-4.1,5.0,0.9019,art/culture,easy,101,Low,Slovenian,Grok,0.5,0.5,0.88904375
39,mirror,de,kimi-k2.5,1.0,0.8897,technology/philosophy,moderate,263,High,German,Kimi,0.1,0.1,0.876353125
40,mirror,es,gemini-3-flash,7.0,0.8685,ethics/environment,moderate,233,High,Spanish,Gemini,0.7,0.7,0.88890625
25,mirror,ar,gemini-3-flash,1.0,0.8714,economics/society,moderate,363,Medium,Arabic,Gemini,0.1,0.1,0.87887875
37,mirror,sl,kimi-k2.5,8.5,0.8769,psychology/science,easy,299,Low,Slovenian,Kimi,0.85,0.85,0.88904375
19,mirror,lv,gpt-5.1,2.0,0.9075,rights/technology,hard,488,Low,Latvian,GPT-5.1,0.2,0.2,0.8863481249999999
11,mirror,ja,grok-4.1,4.5,0.8855,economics/policy,moderate,408,High,Japanese,Grok,0.45,0.45,0.8879131250000001
32,mirror,lv,kimi-k2.5,2.0,0.8859,society/demographics,moderate,300,Low,Latvian,Kimi,0.2,0.2,0.8863481249999999
27,mirror,es,claude-sonnet-4-6,-0.5,0.8632,history/philosophy,moderate,373,High,Spanish,Claude,0.0,-0.05,0.88890625
25,mirror,ja,grok-4.1,5.0,0.8823,economics/society,moderate,99,High,Japanese,Grok,0.5,0.5,0.8879131250000001
17,mirror,ar,gemini-3-flash,2.0,0.8808,culture/values,moderate,302,Medium,Arabic,Gemini,0.2,0.2,0.87887875
27,mirror,ar,gemini-3-flash,0.0,0.8711,history/philosophy,moderate,323,Medium,Arabic,Gemini,0.0,0.0,0.87887875
13,mirror,bn,gemini-3-flash,7.0,0.9079,environment/energy,moderate,324,Low,Bengali,Gemini,0.7,0.7,0.9057468750000001
29,mirror,ja,gpt-5.1,0.0,0.9033,technology/society,moderate,623,High,Japanese,GPT-5.1,0.0,0.0,0.8879131250000001
1,mirror,ja,grok-4.1,-3.0,0.8998,genetics/science,hard,400,High,Japanese,Grok,0.0,-0.3,0.8879131250000001
7,mirror,zh,gemini-3-flash,3.0,0.8871,technology/culture,easy,503,High,Chinese,Gemini,0.3,0.3,0.87353
6,mirror,fr,gemini-3-flash,2.5,0.889,health/philosophy,hard,414,High,French,Gemini,0.25,0.25,0.870670625
3,mirror,zh,gpt-5.1,2.5,0.8772,science/exploration,moderate,854,High,Chinese,GPT-5.1,0.25,0.25,0.87353
34,mirror,en,gemini-3-flash,0.0,1.0,art/culture,easy,142,High,English,Gemini,0.0,0.0,1.0
19,mirror,fr,kimi-k2.5,0.0,0.8811,rights/technology,hard,332,High,French,Kimi,0.0,0.0,0.870670625
5,mirror,bn,claude-sonnet-4-6,-1.0,0.8837,culture/society,moderate,736,Low,Bengali,Claude,0.0,-0.1,0.9057468750000001
